nozzleTemp,bedTemp,xPos,yPos,zPos,fanSpeed,printerSpeed,createdAt
147,171,97,79,23,20,65,2024-04-30T04:19:06.591Z
10,141,5,14,14,43,41,2024-04-30T04:19:08.826Z
66,105,86,13,35,64,48,2024-04-30T04:19:10.998Z
225,108,90,50,45,36,15,2024-04-30T04:19:13.167Z
213,135,65,76,88,86,15,2024-04-30T04:19:15.284Z
202,244,95,82,92,26,37,2024-04-30T04:19:18.806Z
117,65,84,16,24,75,86,2024-04-30T04:19:20.931Z
180,244,10,50,41,2,26,2024-04-30T04:19:23.116Z
112,203,54,92,72,98,16,2024-04-30T04:19:25.280Z
60,127,1,51,84,70,98,2024-04-30T04:19:27.478Z
89,94,63,66,26,42,36,2024-04-30T04:19:29.641Z
4,241,12,23,37,86,67,2024-04-30T04:19:31.764Z
215,52,19,81,98,77,98,2024-04-30T04:19:33.916Z
54,95,87,8,42,63,13,2024-04-30T04:19:36.081Z
52,239,39,81,38,100,8,2024-04-30T04:19:38.226Z
171,223,17,78,14,84,73,2024-04-30T04:19:40.374Z
147,180,34,99,17,31,35,2024-04-30T04:19:42.522Z
165,109,33,65,47,88,60,2024-04-30T04:19:44.672Z
230,233,47,24,32,54,15,2024-04-30T04:19:46.823Z
197,131,91,84,83,66,74,2024-04-30T04:19:48.928Z
41,241,67,57,70,37,56,2024-04-30T04:19:51.067Z
59,158,5,53,54,17,95,2024-04-30T04:19:53.225Z
77,236,9,6,82,76,64,2024-04-30T04:19:55.361Z
91,94,74,91,50,62,73,2024-04-30T04:19:57.473Z
227,112,79,73,77,2,40,2024-04-30T04:19:59.693Z
20,220,98,96,82,100,45,2024-04-30T04:20:01.845Z
178,96,42,79,92,88,24,2024-04-30T04:20:04.027Z
70,106,90,25,41,99,14,2024-04-30T04:20:06.147Z
210,192,79,33,90,18,0,2024-04-30T04:20:08.269Z
212,163,74,72,46,47,14,2024-04-30T04:20:10.406Z
124,196,54,41,71,59,64,2024-04-30T04:20:12.511Z
77,97,6,6,31,88,72,2024-04-30T04:20:14.661Z
29,181,34,40,60,56,88,2024-04-30T04:20:16.805Z
190,131,13,27,33,89,70,2024-04-30T04:20:18.943Z
197,200,89,80,9,33,46,2024-04-30T04:20:21.149Z
203,225,75,25,65,24,95,2024-04-30T04:20:23.290Z
89,116,61,55,47,46,82,2024-04-30T04:20:25.408Z
244,69,66,48,79,13,24,2024-04-30T04:20:27.546Z
214,124,61,88,24,50,74,2024-04-30T04:20:29.704Z
230,208,96,15,85,24,94,2024-04-30T04:20:31.856Z
116,151,53,44,0,21,55,2024-04-30T04:20:34.036Z
9,196,76,27,3,92,27,2024-04-30T04:20:36.182Z
20,212,8,26,38,98,25,2024-04-30T04:20:38.405Z
183,143,4,28,22,55,89,2024-04-30T04:20:40.517Z
228,212,36,27,16,90,5,2024-04-30T04:20:42.656Z
116,241,46,3,19,12,22,2024-04-30T04:20:44.784Z
11,156,71,69,85,85,77,2024-04-30T04:20:47.048Z
187,101,68,11,66,16,90,2024-04-30T04:20:49.180Z
225,162,56,69,34,70,100,2024-04-30T04:20:51.331Z
48,235,49,11,35,91,64,2024-04-30T04:20:53.657Z
104,246,76,98,29,31,18,2024-04-30T04:20:55.796Z
180,159,84,48,92,98,70,2024-04-30T04:20:57.992Z
4,233,54,55,52,51,90,2024-04-30T04:21:01.082Z
85,237,25,77,45,65,7,2024-04-30T04:21:03.220Z
17,53,10,41,42,57,85,2024-04-30T04:21:05.344Z
63,98,5,58,24,76,5,2024-04-30T04:21:07.669Z
244,69,75,88,20,61,47,2024-04-30T04:21:09.793Z
171,237,26,20,44,2,15,2024-04-30T04:21:11.933Z
92,170,84,54,78,87,12,2024-04-30T04:21:14.045Z
118,156,31,55,62,61,57,2024-04-30T04:21:16.192Z
178,58,32,91,18,53,55,2024-04-30T04:21:18.324Z
192,142,95,63,46,21,50,2024-04-30T04:21:20.493Z
143,190,53,7,21,83,32,2024-04-30T04:21:22.656Z
191,73,36,44,47,94,88,2024-04-30T04:21:24.816Z
92,223,45,66,2,86,72,2024-04-30T04:21:26.920Z
87,123,60,69,57,2,97,2024-04-30T04:21:29.114Z
230,177,79,7,35,47,65,2024-04-30T04:21:31.230Z
95,67,73,57,45,79,35,2024-04-30T04:21:33.372Z
134,159,43,3,36,25,79,2024-04-30T04:21:35.495Z
155,205,24,1,59,5,84,2024-04-30T04:21:37.656Z
152,99,7,100,28,1,24,2024-04-30T04:21:39.815Z
216,148,89,4,67,47,66,2024-04-30T04:21:41.943Z
164,154,99,14,84,93,34,2024-04-30T04:21:44.043Z
0,108,53,89,21,57,70,2024-04-30T04:21:46.196Z
79,117,16,78,93,6,37,2024-04-30T04:21:48.349Z
79,227,67,32,52,82,20,2024-04-30T04:21:50.471Z
74,184,14,76,73,52,66,2024-04-30T04:21:52.635Z
191,234,73,5,61,48,49,2024-04-30T04:21:54.757Z
216,241,20,42,44,72,63,2024-04-30T04:21:56.890Z
148,137,38,53,65,11,36,2024-04-30T04:21:59.016Z
247,133,30,47,16,50,80,2024-04-30T04:22:01.178Z
68,156,40,81,5,52,75,2024-04-30T04:22:03.311Z
214,220,18,0,96,23,33,2024-04-30T04:22:05.443Z
0,127,52,22,1,80,37,2024-04-30T04:22:07.567Z
170,137,56,83,95,77,49,2024-04-30T04:22:09.678Z
184,201,93,58,76,82,88,2024-04-30T04:22:11.863Z
246,210,46,55,41,63,55,2024-04-30T04:22:14.001Z
243,130,44,10,45,4,39,2024-04-30T04:22:16.115Z
13,79,12,69,52,0,91,2024-04-30T04:22:18.253Z
138,145,56,38,21,37,61,2024-04-30T04:22:20.441Z
224,225,95,35,16,41,71,2024-04-30T04:22:22.602Z
90,92,44,43,23,54,28,2024-04-30T04:22:24.727Z
200,65,86,64,57,63,51,2024-04-30T04:22:26.856Z
173,136,90,28,35,96,72,2024-04-30T04:22:29.013Z
151,232,81,67,94,35,34,2024-04-30T04:22:31.135Z
8,115,92,50,15,43,66,2024-04-30T04:22:33.244Z
216,177,21,6,1,52,54,2024-04-30T04:22:35.375Z
54,97,0,6,98,65,58,2024-04-30T04:22:37.501Z
169,127,73,2,90,89,13,2024-04-30T04:22:39.628Z
61,220,28,12,4,67,35,2024-04-30T04:22:41.789Z
239,240,81,5,21,16,18,2024-04-30T04:22:43.911Z
159,188,25,99,82,4,39,2024-04-30T04:22:46.037Z
138,239,63,68,17,18,90,2024-04-30T04:22:48.183Z
130,96,14,70,6,73,55,2024-04-30T04:22:50.309Z
87,102,70,96,99,83,30,2024-04-30T04:22:52.426Z
165,139,70,33,33,33,97,2024-04-30T04:22:54.558Z
57,147,96,39,53,40,3,2024-04-30T04:22:56.683Z
61,247,55,87,17,56,31,2024-04-30T04:22:58.790Z
50,235,8,27,87,91,9,2024-04-30T04:23:00.917Z
226,84,28,93,57,80,89,2024-04-30T04:23:03.078Z
97,134,27,14,37,62,3,2024-04-30T04:23:05.485Z
145,156,78,25,34,8,17,2024-04-30T04:23:07.673Z
18,127,58,82,69,51,50,2024-04-30T04:23:09.810Z
27,164,19,69,12,80,73,2024-04-30T04:23:11.965Z
24,230,96,89,73,51,85,2024-04-30T04:23:14.119Z
166,203,85,62,24,62,12,2024-04-30T04:23:16.267Z
107,74,12,21,93,84,28,2024-04-30T04:23:18.404Z
42,141,85,66,61,47,7,2024-04-30T04:23:20.519Z
106,89,85,11,11,73,77,2024-04-30T04:23:22.647Z
66,173,60,83,30,70,57,2024-04-30T04:23:24.809Z
173,131,5,74,53,69,4,2024-04-30T04:23:27.016Z
57,160,93,49,55,58,100,2024-04-30T04:23:29.201Z
129,90,82,54,29,13,28,2024-04-30T04:23:31.872Z
170,186,73,90,51,66,59,2024-04-30T04:23:34.031Z
188,219,90,18,85,76,92,2024-04-30T04:23:36.379Z
92,198,43,68,21,6,3,2024-04-30T04:23:38.485Z
56,53,100,61,75,84,1,2024-04-30T04:23:40.615Z
182,125,29,94,46,68,33,2024-04-30T04:23:42.959Z
163,221,98,74,64,99,80,2024-04-30T04:23:45.063Z
41,89,6,98,37,70,49,2024-04-30T04:23:47.192Z
243,67,77,17,16,23,73,2024-04-30T04:23:49.303Z
169,195,39,67,13,78,89,2024-04-30T04:23:51.424Z
53,101,12,61,45,71,30,2024-04-30T04:23:53.616Z
68,216,31,38,14,26,34,2024-04-30T04:23:55.755Z
131,180,95,82,32,95,23,2024-04-30T04:23:57.866Z
141,233,68,5,7,92,77,2024-04-30T04:23:59.976Z
179,226,95,1,39,63,61,2024-04-30T04:24:02.091Z
63,226,59,17,63,70,54,2024-04-30T04:24:04.198Z
201,70,69,15,43,92,75,2024-04-30T04:24:06.312Z
177,247,44,89,56,88,17,2024-04-30T04:24:08.515Z
73,213,0,53,47,65,66,2024-04-30T04:24:10.623Z
184,234,92,57,28,12,51,2024-04-30T04:24:12.732Z
102,246,82,52,21,93,15,2024-04-30T04:24:14.842Z
212,65,72,47,74,74,39,2024-04-30T04:24:16.950Z
113,186,10,43,11,17,63,2024-04-30T04:24:19.070Z
128,110,23,30,16,24,87,2024-04-30T04:24:21.188Z
237,91,49,8,79,92,72,2024-04-30T04:24:23.344Z
226,140,32,7,56,50,46,2024-04-30T04:24:25.467Z
65,101,92,39,32,50,43,2024-04-30T04:24:27.638Z
248,147,58,51,51,49,48,2024-04-30T04:24:29.761Z
9,77,2,28,5,61,14,2024-04-30T04:24:31.871Z
245,109,18,53,79,45,100,2024-04-30T04:24:33.975Z
49,152,14,91,28,8,6,2024-04-30T04:24:36.087Z
238,213,27,31,0,92,67,2024-04-30T04:24:38.211Z
248,220,81,82,15,73,11,2024-04-30T04:24:40.333Z
154,219,85,28,29,6,14,2024-04-30T04:24:42.444Z
52,192,75,11,96,10,22,2024-04-30T04:24:44.589Z
230,93,93,41,80,19,22,2024-04-30T04:24:46.750Z
148,95,12,56,20,74,45,2024-04-30T04:24:48.847Z
24,142,26,93,62,54,51,2024-04-30T04:24:50.987Z
81,194,36,45,82,27,40,2024-04-30T04:24:53.109Z
90,170,32,29,34,26,75,2024-04-30T04:24:55.200Z
56,160,41,8,84,23,91,2024-04-30T04:24:57.326Z
240,185,51,67,56,48,24,2024-04-30T04:24:59.569Z
207,149,32,83,1,1,62,2024-04-30T04:25:01.689Z
212,172,66,10,11,23,23,2024-04-30T04:25:03.789Z
240,101,20,75,25,25,20,2024-04-30T04:25:05.889Z
183,222,35,97,69,20,79,2024-04-30T04:25:07.994Z
57,83,45,6,92,63,22,2024-04-30T04:25:10.135Z
54,66,48,12,11,92,80,2024-04-30T04:25:12.300Z
59,208,25,37,9,40,48,2024-04-30T04:25:14.458Z
97,117,63,53,34,21,58,2024-04-30T04:25:16.743Z
185,155,54,2,25,93,26,2024-04-30T04:25:18.961Z
48,193,84,50,18,34,50,2024-04-30T04:25:21.187Z
115,66,0,97,15,23,96,2024-04-30T04:25:23.325Z
241,131,93,40,85,12,91,2024-04-30T04:25:25.474Z
224,220,11,87,83,62,87,2024-04-30T04:25:27.610Z
204,126,55,49,42,23,63,2024-04-30T04:25:29.714Z
48,185,35,11,66,16,85,2024-04-30T04:25:31.858Z
250,126,26,38,54,69,13,2024-04-30T04:25:33.987Z
120,92,25,22,86,6,86,2024-04-30T04:25:36.103Z
94,128,50,42,6,1,6,2024-04-30T04:25:38.214Z
57,65,10,95,91,44,87,2024-04-30T04:25:40.326Z
159,247,13,80,59,89,83,2024-04-30T04:25:42.441Z
226,202,38,81,35,29,19,2024-04-30T04:25:44.569Z
112,184,29,96,13,86,78,2024-04-30T04:25:46.697Z
91,174,70,12,64,63,87,2024-04-30T04:25:48.804Z
140,123,61,37,71,1,76,2024-04-30T04:25:50.982Z
74,125,58,4,55,97,21,2024-04-30T04:25:53.118Z
136,96,24,27,52,46,87,2024-04-30T04:25:55.493Z
50,134,66,11,89,50,22,2024-04-30T04:25:57.651Z
246,56,29,99,52,43,52,2024-04-30T04:25:59.772Z
191,59,97,86,5,12,61,2024-04-30T04:26:01.907Z
195,90,26,79,92,6,36,2024-04-30T04:26:04.013Z
9,170,85,87,82,43,65,2024-04-30T04:26:06.124Z
177,206,35,33,0,82,45,2024-04-30T04:26:08.239Z
45,189,75,32,54,35,93,2024-04-30T04:26:10.363Z
189,140,53,78,96,8,7,2024-04-30T04:26:12.480Z
224,105,20,53,40,65,15,2024-04-30T04:26:14.608Z
227,64,90,96,71,81,98,2024-04-30T04:26:16.740Z
222,134,33,87,28,33,84,2024-04-30T04:26:18.860Z
153,96,4,58,67,49,98,2024-04-30T04:26:20.983Z
223,141,4,86,100,41,59,2024-04-30T04:26:23.099Z
25,218,14,80,5,92,41,2024-04-30T04:26:25.224Z
249,187,91,79,62,28,33,2024-04-30T04:26:27.358Z
228,117,95,86,3,34,49,2024-04-30T04:26:29.481Z
195,102,33,10,25,25,26,2024-04-30T04:26:31.604Z
185,167,25,69,64,68,78,2024-04-30T04:26:33.725Z
39,113,72,96,13,27,18,2024-04-30T04:26:35.832Z
173,102,32,34,69,46,65,2024-04-30T04:26:37.946Z
210,225,66,70,29,92,61,2024-04-30T04:26:40.067Z
72,184,71,41,81,56,72,2024-04-30T04:26:42.181Z
245,182,7,78,32,45,35,2024-04-30T04:26:44.283Z
16,95,27,81,50,77,15,2024-04-30T04:26:46.378Z
91,82,56,97,95,95,24,2024-04-30T04:26:50.077Z
237,164,35,15,5,1,42,2024-04-30T04:26:52.197Z
172,66,13,100,36,97,81,2024-04-30T04:27:00.216Z
58,175,98,26,88,15,80,2024-04-30T04:27:03.520Z
204,98,62,89,59,70,47,2024-04-30T04:27:05.625Z
144,150,72,36,96,60,96,2024-04-30T04:27:08.466Z
60,204,53,66,64,84,46,2024-04-30T04:27:10.584Z
23,138,45,45,60,15,23,2024-04-30T04:27:12.703Z
72,194,98,93,32,62,68,2024-04-30T04:27:15.202Z
175,243,66,18,36,33,39,2024-04-30T04:27:17.312Z
171,207,71,77,94,44,5,2024-04-30T04:27:19.449Z
133,72,70,78,56,53,46,2024-04-30T04:27:21.608Z
133,160,82,64,2,68,85,2024-04-30T04:27:23.721Z
41,221,89,57,91,3,62,2024-04-30T04:27:25.979Z
231,116,62,27,11,44,89,2024-04-30T04:27:28.108Z
247,59,35,30,71,84,47,2024-04-30T04:27:30.247Z
223,111,96,7,42,42,21,2024-04-30T04:27:32.370Z
109,198,63,100,64,68,34,2024-04-30T04:27:34.490Z
215,88,48,78,48,89,65,2024-04-30T04:27:36.611Z
39,234,51,7,86,76,33,2024-04-30T04:27:39.083Z
189,170,94,81,13,9,73,2024-04-30T04:27:41.190Z
35,85,35,15,47,47,20,2024-04-30T04:27:43.302Z
7,171,73,90,91,0,24,2024-04-30T04:27:45.432Z
184,155,69,26,15,57,31,2024-04-30T04:27:47.597Z
176,105,48,50,55,38,19,2024-04-30T04:27:49.716Z
0,121,29,40,0,72,73,2024-04-30T06:21:23.868Z
148,52,71,29,14,77,99,2024-04-30T06:21:25.975Z
10,115,100,82,47,83,96,2024-04-30T06:21:28.089Z
93,54,56,79,47,94,46,2024-04-30T06:21:30.191Z
75,219,16,70,75,6,14,2024-04-30T06:21:32.325Z
104,248,62,18,38,45,56,2024-04-30T06:21:34.437Z
164,112,40,9,82,19,85,2024-04-30T06:21:36.532Z
18,176,21,2,30,74,43,2024-04-30T06:21:38.625Z
11,124,77,21,49,97,30,2024-04-30T06:21:40.852Z
66,118,40,70,15,32,76,2024-04-30T06:21:42.983Z
203,159,0,0,86,98,46,2024-04-30T06:21:45.082Z
81,70,99,1,21,24,23,2024-04-30T06:21:47.178Z
90,132,95,18,40,91,19,2024-04-30T06:21:49.307Z
141,203,87,61,35,85,73,2024-04-30T06:21:51.409Z
18,228,43,56,57,1,67,2024-04-30T06:21:53.519Z
109,161,81,76,26,69,21,2024-04-30T06:21:55.622Z
30,241,79,4,25,75,73,2024-04-30T06:21:57.821Z
107,197,55,23,19,98,95,2024-04-30T06:21:59.985Z
193,115,39,72,6,98,53,2024-04-30T06:22:02.123Z
114,83,23,62,95,43,65,2024-04-30T06:22:04.233Z
248,107,39,60,55,33,55,2024-04-30T06:22:06.327Z
169,209,94,82,19,23,73,2024-04-30T06:22:08.437Z
19,248,97,53,26,88,97,2024-04-30T06:22:10.531Z
119,67,95,95,29,34,56,2024-04-30T06:22:12.687Z
105,147,62,28,66,56,63,2024-04-30T06:22:14.779Z
169,61,45,98,80,60,12,2024-04-30T06:22:16.939Z
118,224,18,94,80,63,71,2024-04-30T06:22:19.073Z
111,135,50,69,33,57,59,2024-04-30T06:22:21.165Z
108,54,6,68,90,64,97,2024-04-30T06:22:23.258Z
146,198,3,50,69,94,59,2024-04-30T06:22:25.353Z
117,206,34,94,90,71,66,2024-04-30T06:22:27.468Z
130,197,19,1,21,80,15,2024-04-30T06:22:29.583Z
24,143,88,55,34,74,10,2024-04-30T06:22:31.692Z
5,184,4,90,29,78,47,2024-04-30T06:22:33.791Z
51,67,38,94,49,41,80,2024-04-30T06:22:35.887Z
221,126,37,11,47,28,26,2024-04-30T06:22:38.004Z
183,96,85,62,91,77,30,2024-04-30T06:22:40.114Z
36,53,82,98,75,50,11,2024-04-30T06:22:42.226Z
76,238,33,82,99,34,75,2024-04-30T06:22:44.338Z
207,138,77,10,81,7,50,2024-04-30T06:22:46.453Z
0,225,35,95,27,1,18,2024-04-30T06:22:48.550Z
104,134,31,76,9,72,29,2024-04-30T06:22:50.653Z
196,78,24,64,1,46,55,2024-04-30T06:22:52.787Z
51,232,31,41,7,15,12,2024-04-30T06:22:54.923Z
75,131,59,45,70,52,98,2024-04-30T06:22:57.026Z
58,207,51,70,89,92,73,2024-04-30T06:22:59.157Z
187,101,61,81,44,67,63,2024-04-30T06:23:01.286Z
237,215,3,2,78,5,45,2024-04-30T06:23:03.415Z
207,55,61,98,75,26,22,2024-04-30T06:23:05.526Z
48,164,90,79,56,6,61,2024-04-30T06:23:07.634Z
142,234,22,91,76,13,23,2024-04-30T06:23:09.924Z
87,74,47,7,26,78,21,2024-04-30T06:23:12.105Z
17,237,38,94,67,48,26,2024-04-30T06:23:14.244Z
164,100,30,9,69,12,21,2024-04-30T06:23:16.427Z
231,172,71,99,61,20,30,2024-04-30T06:23:18.554Z
194,56,39,65,20,30,72,2024-04-30T06:23:20.668Z
50,228,66,45,63,80,78,2024-04-30T06:23:22.768Z
118,100,14,99,26,43,68,2024-04-30T06:23:24.863Z
116,232,27,78,38,8,25,2024-04-30T06:23:26.988Z
119,111,87,7,66,96,10,2024-04-30T06:23:29.079Z
32,227,8,59,39,18,92,2024-04-30T06:23:31.185Z
128,73,9,75,98,80,30,2024-04-30T06:23:33.283Z
206,60,12,15,20,14,84,2024-04-30T06:23:35.387Z
20,205,64,5,46,63,71,2024-04-30T06:23:37.493Z
62,89,52,88,68,56,62,2024-04-30T06:23:39.603Z
63,82,50,95,68,52,28,2024-04-30T06:23:41.700Z
199,185,65,73,51,63,46,2024-04-30T06:23:43.816Z
32,33,1,11,6,0,0,2024-04-30T10:36:23.433Z
32,33,1,11,6,0,0,2024-04-30T10:36:25.984Z
32,33,1,11,6,0,0,2024-04-30T10:36:28.273Z
31,33,1,11,6,0,0,2024-04-30T10:38:31.140Z
31,33,1,11,6,0,0,2024-04-30T10:38:33.755Z
31,33,1,11,6,0,0,2024-04-30T10:38:36.186Z
31,33,1,11,6,0,0,2024-04-30T10:38:38.433Z
31,33,1,11,6,0,0,2024-04-30T10:38:41.701Z
31,33,1,11,6,0,0,2024-04-30T10:38:44.004Z
31,33,1,11,6,0,0,2024-04-30T10:38:49.499Z
31,33,1,11,6,0,0,2024-04-30T10:38:51.836Z
31,33,1,11,6,0,0,2024-04-30T10:38:53.992Z
31,33,1,11,6,0,0,2024-04-30T10:38:56.191Z
31,33,1,11,6,0,0,2024-04-30T10:38:59.618Z
31,33,1,11,6,0,0,2024-04-30T10:39:04.873Z
31,33,1,11,6,0,0,2024-04-30T10:39:07.202Z
31,33,1,11,6,0,0,2024-04-30T10:39:10.599Z
31,33,1,11,6,0,0,2024-04-30T10:39:13.872Z
31,33,1,11,6,0,0,2024-04-30T10:39:16.063Z
31,33,1,11,6,0,0,2024-04-30T10:39:18.262Z
31,33,1,11,6,0,0,2024-04-30T10:39:21.387Z
31,33,1,159,6,0,0,2024-04-30T10:39:25.537Z
31,33,1,159,6,0,0,2024-04-30T10:39:27.892Z
31,33,1,159,6,0,0,2024-04-30T10:39:31.166Z
31,33,1,0,6,0,0,2024-04-30T10:39:37.315Z
31,33,0,0,6,0,0,2024-04-30T10:41:05.471Z
31,33,0,0,6,0,0,2024-04-30T10:41:07.717Z
31,33,0,0,6,0,0,2024-04-30T10:41:09.983Z
31,33,0,0,6,0,0,2024-04-30T10:41:12.333Z
31,33,0,0,6,0,0,2024-04-30T10:41:14.698Z
31,33,0,0,6,0,0,2024-04-30T10:41:16.934Z
31,33,0,0,6,0,0,2024-04-30T10:41:20.137Z
31,33,0,0,6,0,0,2024-04-30T10:41:24.515Z
31,33,0,15,6,0,0,2024-04-30T10:41:27.702Z
31,33,0,17,6,0,0,2024-04-30T10:41:30.978Z
31,33,0,17,6,0,0,2024-04-30T10:41:38.658Z
31,33,0,17,6,0,0,2024-04-30T10:41:41.032Z
31,33,0,17,6,0,0,2024-04-30T10:41:44.395Z
31,33,0,17,6,0,0,2024-04-30T10:41:47.741Z
31,33,0,17,6,0,0,2024-04-30T10:41:50.696Z
31,33,0,17,6,0,0,2024-04-30T10:42:02.929Z
31,33,0,17,6,0,0,2024-04-30T10:42:15.205Z
31,32,0,17,159,0,0,2024-04-30T10:42:50.552Z
31,33,0,17,159,0,0,2024-04-30T10:42:52.807Z
31,32,0,17,159,0,0,2024-04-30T10:42:55.251Z
31,32,0,17,159,0,0,2024-04-30T10:42:57.614Z
31,32,0,17,159,0,0,2024-04-30T10:43:01.917Z
31,32,0,17,159,0,0,2024-04-30T10:43:05.235Z
31,32,0,17,159,0,0,2024-04-30T10:43:07.433Z
31,32,0,17,159,0,0,2024-04-30T10:43:10.717Z
30,31,0,0,0,0,0,2024-04-30T11:08:34.900Z
30,31,0,0,0,0,0,2024-04-30T11:08:37.153Z
30,31,0,0,0,0,0,2024-04-30T11:08:40.741Z
30,31,0,0,0,0,0,2024-04-30T11:08:42.988Z
30,31,0,0,0,0,0,2024-04-30T11:08:45.233Z
30,31,0,0,0,0,0,2024-04-30T11:08:47.486Z
30,31,0,0,0,0,0,2024-04-30T11:08:49.813Z
30,31,0,0,0,0,0,2024-04-30T11:08:51.978Z
30,31,0,0,0,0,0,2024-04-30T11:08:54.119Z
30,31,0,0,0,0,0,2024-04-30T11:08:56.262Z
30,31,0,0,0,0,0,2024-04-30T11:08:58.449Z
30,31,0,0,0,0,0,2024-04-30T11:09:00.711Z
30,31,0,0,0,0,0,2024-04-30T11:09:02.875Z
30,31,0,0,0,0,0,2024-04-30T11:09:05.038Z
30,31,0,0,0,0,0,2024-04-30T11:09:07.179Z
30,31,0,0,0,0,0,2024-04-30T11:09:53.475Z
30,31,0,0,0,0,0,2024-04-30T11:09:55.996Z
30,31,0,0,0,0,0,2024-04-30T11:09:58.245Z
30,31,0,0,0,0,0,2024-04-30T11:10:00.947Z
30,31,0,0,0,0,0,2024-04-30T11:10:03.162Z
30,31,0,0,0,0,0,2024-04-30T11:10:05.327Z
30,31,0,0,0,0,0,2024-04-30T11:10:07.596Z
30,31,0,0,0,0,0,2024-04-30T11:10:09.760Z
30,31,0,0,0,0,0,2024-04-30T11:10:11.922Z
30,31,0,0,0,0,0,2024-04-30T11:10:14.071Z
30,31,0,0,0,0,0,2024-04-30T11:10:16.266Z
30,31,0,0,0,0,0,2024-04-30T11:10:18.519Z
30,31,0,0,0,0,0,2024-04-30T11:10:20.740Z
30,31,0,0,0,0,0,2024-04-30T11:10:23.932Z
30,31,0,0,0,0,0,2024-04-30T11:10:26.212Z
30,31,0,0,0,0,0,2024-04-30T11:10:28.456Z
30,31,0,0,0,0,0,2024-04-30T11:10:30.696Z
30,31,0,0,0,0,0,2024-04-30T11:10:33.673Z
30,31,0,0,0,0,0,2024-04-30T11:10:35.839Z
30,31,0,0,0,0,0,2024-04-30T11:10:38.006Z
30,31,0,0,0,0,0,2024-04-30T11:10:40.154Z
30,31,0,0,0,0,0,2024-04-30T11:10:42.308Z
30,31,0,0,0,0,0,2024-04-30T11:10:44.451Z
30,31,0,0,0,0,0,2024-04-30T11:10:46.592Z
30,31,0,0,0,0,0,2024-04-30T11:10:48.831Z
30,31,0,0,0,0,0,2024-04-30T11:10:50.978Z
30,31,0,0,0,0,0,2024-04-30T11:10:53.230Z
31,31,0,0,0,0,0,2024-04-30T11:10:55.839Z
31,31,0,0,0,0,0,2024-04-30T11:10:58.143Z
31,31,0,0,0,0,0,2024-04-30T11:11:00.603Z
31,31,0,0,0,0,0,2024-04-30T11:11:02.781Z
31,31,0,0,0,0,0,2024-04-30T11:11:05.163Z
31,32,0,0,0,0,0,2024-04-30T11:11:07.367Z
31,31,0,0,0,0,0,2024-04-30T11:11:09.619Z
31,31,0,0,0,0,0,2024-04-30T11:11:12.902Z
31,31,0,0,0,0,0,2024-04-30T11:11:15.156Z
31,32,0,0,0,0,0,2024-04-30T11:11:17.305Z
31,32,0,0,0,0,0,2024-04-30T11:11:19.560Z
31,32,5,0,0,0,0,2024-04-30T11:11:21.722Z
31,32,22,0,0,0,0,2024-04-30T11:11:24.468Z
31,32,22,0,0,0,0,2024-04-30T11:11:26.621Z
31,32,22,0,0,0,0,2024-04-30T11:11:28.796Z
31,32,22,0,0,0,0,2024-04-30T11:11:30.961Z
31,32,22,0,0,0,0,2024-04-30T11:11:33.164Z
31,32,22,0,0,0,0,2024-04-30T11:11:35.423Z
31,32,22,0,0,0,0,2024-04-30T11:11:37.676Z
31,32,22,0,0,0,0,2024-04-30T11:11:39.824Z
31,32,22,0,0,0,0,2024-04-30T11:11:41.970Z
31,32,22,0,0,0,0,2024-04-30T11:11:44.227Z
31,32,22,0,0,0,0,2024-04-30T11:11:46.483Z
31,32,22,0,0,0,0,2024-04-30T11:11:48.739Z
31,32,22,0,0,0,0,2024-04-30T11:11:50.889Z
31,32,22,0,0,0,0,2024-04-30T11:11:53.132Z
31,32,22,0,0,0,0,2024-04-30T11:11:55.282Z
31,32,22,0,0,0,0,2024-04-30T11:11:57.435Z
31,32,22,0,0,0,0,2024-04-30T11:11:59.789Z
31,32,22,0,0,0,0,2024-04-30T11:12:01.943Z
31,32,22,0,0,0,0,2024-04-30T11:12:04.175Z
31,32,22,0,0,0,0,2024-04-30T11:12:06.356Z
31,32,22,0,0,0,0,2024-04-30T11:12:08.498Z
31,32,22,0,0,0,0,2024-04-30T11:12:10.839Z
31,32,22,0,0,0,0,2024-04-30T11:12:12.999Z
31,32,22,0,0,0,0,2024-04-30T11:12:15.345Z
31,32,22,0,0,0,0,2024-04-30T11:12:17.508Z
31,32,22,0,0,0,0,2024-04-30T11:12:19.658Z
31,32,22,0,0,0,0,2024-04-30T11:12:21.822Z
31,32,22,0,0,0,0,2024-04-30T11:12:23.976Z
31,32,22,0,0,0,0,2024-04-30T11:12:26.124Z
31,32,22,0,0,0,0,2024-04-30T11:12:30.372Z
31,32,22,0,0,0,0,2024-04-30T11:12:32.525Z
31,32,22,0,0,0,0,2024-04-30T11:12:36.761Z
31,32,22,0,0,0,0,2024-04-30T11:12:38.920Z
31,32,22,0,0,0,0,2024-04-30T11:12:41.063Z
31,32,22,0,0,0,0,2024-04-30T11:12:44.335Z
31,32,22,0,0,0,0,2024-04-30T11:12:46.496Z
31,32,22,0,0,0,0,2024-04-30T11:12:48.738Z
31,32,57,0,0,0,0,2024-04-30T11:12:51.291Z
31,32,57,0,0,0,0,2024-04-30T11:12:53.562Z
31,32,57,0,0,0,0,2024-04-30T11:12:55.706Z
